Country Code,Country Name,Indicator Code,Indicator Name,Year,Number of Records,Literacy
IBT,IDA & IBRD total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,80.96
IBT,IDA & IBRD total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,81.49
IBT,IDA & IBRD total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,81.51
IBT,IDA & IBRD total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,82.46
IBT,IDA & IBRD total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,82.63
IBT,IDA & IBRD total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,83.04
IBT,IDA & IBRD total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,83.31
IBT,IDA & IBRD total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,83.6
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,48.21
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,48.47
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,48.79
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,49.16
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,49.51
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,49.89
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,50.28
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,50.56
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,51.08
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,51.83
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,52.37
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,52.93
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,53.3
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,54.07
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,54.82
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,55.55
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,56.07
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,56.67
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,57.37
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,58.63
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,59.34
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,58.82
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,59.45
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,60.05
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,60.7
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,61.91
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,61.64
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,61.92
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,61.21
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,61.96
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,62.61
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,63.01
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,61.99
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,65.41
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,65.67
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,66.39
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,66.75
IDA,IDA total,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,67.33
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,55.67
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,56.07
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,56.43
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,56.92
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,57.07
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,57.28
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,57.69
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,58
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,58.31
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,58.62
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,58.75
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,59.34
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,59.91
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,60.46
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,61.02
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,61.71
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,63.03
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,64.35
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,64.99
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,65.63
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,66.35
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,66.96
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,67.9
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,68.4
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,66.01
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,66.49
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,67.01
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,67.44
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,68.39
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,68.77
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,70.33
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,69.14
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,69.01
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,69.78
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,70.08
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,70.09
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,71.02
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,70.87
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,71.57
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,71.61
IDB,IDA blend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,72.1
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,67.31
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,81.52
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,90.38
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,91.98
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,92.19
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,92.58
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,92.81
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,95.12
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,95.22
IDN,Indonesia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,95.38
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,43.57
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,43.95
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,44.38
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,44.82
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,45.19
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,45.65
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,46.53
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,47.08
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,47.62
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,47.8
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,48.25
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,48.65
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,49.48
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,49.95
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,50.49
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,51.25
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,52.75
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,53.59
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,54.27
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,55.01
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,55.66
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,56.47
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,57.85
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,57.18
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,56.69
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,56.29
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,57.59
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,58.19
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,58.65
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,57.04
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,62.01
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,62.54
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,63.28
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,63.86
IDX,IDA only,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,64.51
IND,India,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,40.76
IND,India,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,48.22
IND,India,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,61.01
IND,India,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,62.75
IND,India,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,69.3
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,36.52
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,52.32
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,65.53
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,73.06
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,77
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,82.44
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,82.33
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,82.96
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,83.63
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,84.63
IRN,"Iran, Islamic Rep.",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,84.71
IRQ,Iraq,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,74.05
IRQ,Iraq,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,43.68
ISR,Israel,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,91.75
ITA,Italy,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,96.46
ITA,Italy,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,98.42
ITA,Italy,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,98.85
JAM,Jamaica,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,79.92
JOR,Jordan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,66.8
JOR,Jordan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,89.89
JOR,Jordan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,91.13
JOR,Jordan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,92.2
JOR,Jordan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,92.55
JOR,Jordan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,95.9
JOR,Jordan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,97.89
KAZ,Kazakhstan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,97.53
KAZ,Kazakhstan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,99.51
KAZ,Kazakhstan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,99.73
KAZ,Kazakhstan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,99.78
KEN,Kenya,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,82.23
KEN,Kenya,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,72.16
KEN,Kenya,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,78.73
KGZ,Kyrgyz Republic,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,98.7
KGZ,Kyrgyz Republic,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,99.24
KHM,Cambodia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,67.34
KHM,Cambodia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,73.61
KHM,Cambodia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,77.59
KHM,Cambodia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,73.9
KWT,Kuwait,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1975,1,59.56
KWT,Kuwait,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,67.52
KWT,Kuwait,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,74.49
KWT,Kuwait,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,78.4
KWT,Kuwait,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,93.27
KWT,Kuwait,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,93.28
KWT,Kuwait,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,93.66
KWT,Kuwait,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,93.9
